"","País","Ano","Sexo","Idade","Suicidios","População","Suicidios por 100 mil habitantes","IDH","PIB per capita"
"343","Antigua and Barbuda",1991,"Masculino","15 à 24 anos",0,6401,0,NA,7976
"344","Antigua and Barbuda",1991,"Masculino","25 à 34 anos",0,6156,0,NA,7976
"345","Antigua and Barbuda",1991,"Masculino","35 à 54 anos",0,6122,0,NA,7976
"346","Antigua and Barbuda",1991,"Masculino","5 à 14 anos",0,6818,0,NA,7976
"347","Antigua and Barbuda",1991,"Masculino","55 à 74 anos",0,2857,0,NA,7976
"348","Antigua and Barbuda",1991,"Masculino","75 anos ou mais",0,804,0,NA,7976
"349","Antigua and Barbuda",1992,"Feminino","15 à 24 anos",0,6369,0,NA,8087
"350","Antigua and Barbuda",1992,"Feminino","25 à 34 anos",0,6650,0,NA,8087
"351","Antigua and Barbuda",1992,"Feminino","35 à 54 anos",0,6534,0,NA,8087
"352","Antigua and Barbuda",1992,"Feminino","5 à 14 anos",0,7311,0,NA,8087
"353","Antigua and Barbuda",1992,"Feminino","55 à 74 anos",0,3648,0,NA,8087
"354","Antigua and Barbuda",1992,"Feminino","75 anos ou mais",0,1339,0,NA,8087
"355","Antigua and Barbuda",1992,"Masculino","15 à 24 anos",0,6221,0,NA,8087
"356","Antigua and Barbuda",1992,"Masculino","25 à 34 anos",0,6409,0,NA,8087
"357","Antigua and Barbuda",1992,"Masculino","35 à 54 anos",0,6497,0,NA,8087
"358","Antigua and Barbuda",1992,"Masculino","5 à 14 anos",0,7059,0,NA,8087
"359","Antigua and Barbuda",1992,"Masculino","55 à 74 anos",0,2851,0,NA,8087
"360","Antigua and Barbuda",1992,"Masculino","75 anos ou mais",0,853,0,NA,8087
"361","Antigua and Barbuda",1993,"Masculino","25 à 34 anos",1,6668,15,NA,8453
"362","Antigua and Barbuda",1993,"Feminino","15 à 24 anos",0,6182,0,NA,8453
"363","Antigua and Barbuda",1993,"Feminino","25 à 34 anos",0,6914,0,NA,8453
"364","Antigua and Barbuda",1993,"Feminino","35 à 54 anos",0,6917,0,NA,8453
"365","Antigua and Barbuda",1993,"Feminino","5 à 14 anos",0,7529,0,NA,8453
"366","Antigua and Barbuda",1993,"Feminino","55 à 74 anos",0,3662,0,NA,8453
"367","Antigua and Barbuda",1993,"Feminino","75 anos ou mais",0,1386,0,NA,8453
"368","Antigua and Barbuda",1993,"Masculino","15 à 24 anos",0,6069,0,NA,8453
"369","Antigua and Barbuda",1993,"Masculino","35 à 54 anos",0,6915,0,NA,8453
"370","Antigua and Barbuda",1993,"Masculino","5 à 14 anos",0,7298,0,NA,8453
"371","Antigua and Barbuda",1993,"Masculino","55 à 74 anos",0,2879,0,NA,8453
"372","Antigua and Barbuda",1993,"Masculino","75 anos ou mais",0,896,0,NA,8453
"373","Antigua and Barbuda",1994,"Feminino","15 à 24 anos",0,6083,0,NA,9062
"374","Antigua and Barbuda",1994,"Feminino","25 à 34 anos",0,7151,0,NA,9062
"375","Antigua and Barbuda",1994,"Feminino","35 à 54 anos",0,7357,0,NA,9062
"376","Antigua and Barbuda",1994,"Feminino","5 à 14 anos",0,7722,0,NA,9062
"377","Antigua and Barbuda",1994,"Feminino","55 à 74 anos",0,3715,0,NA,9062
"378","Antigua and Barbuda",1994,"Feminino","75 anos ou mais",0,1437,0,NA,9062
"379","Antigua and Barbuda",1994,"Masculino","15 à 24 anos",0,5976,0,NA,9062
"380","Antigua and Barbuda",1994,"Masculino","25 à 34 anos",0,6886,0,NA,9062
"381","Antigua and Barbuda",1994,"Masculino","35 à 54 anos",0,7359,0,NA,9062
"382","Antigua and Barbuda",1994,"Masculino","5 à 14 anos",0,7494,0,NA,9062
"383","Antigua and Barbuda",1994,"Masculino","55 à 74 anos",0,2935,0,NA,9062
"384","Antigua and Barbuda",1994,"Masculino","75 anos ou mais",0,929,0,NA,9062
"385","Antigua and Barbuda",1995,"Feminino","15 à 24 anos",0,6099,0,NA,8636
"386","Antigua and Barbuda",1995,"Feminino","25 à 34 anos",0,7333,0,NA,8636
"387","Antigua and Barbuda",1995,"Feminino","35 à 54 anos",0,7851,0,NA,8636
"388","Antigua and Barbuda",1995,"Feminino","5 à 14 anos",0,7885,0,NA,8636
"389","Antigua and Barbuda",1995,"Feminino","55 à 74 anos",0,3808,0,NA,8636
"390","Antigua and Barbuda",1995,"Feminino","75 anos ou mais",0,1488,0,NA,8636
"391","Antigua and Barbuda",1995,"Masculino","15 à 24 anos",0,5953,0,NA,8636
"392","Antigua and Barbuda",1995,"Masculino","25 à 34 anos",0,7023,0,NA,8636
"393","Antigua and Barbuda",1995,"Masculino","35 à 54 anos",0,7809,0,NA,8636
"394","Antigua and Barbuda",1995,"Masculino","5 à 14 anos",0,7632,0,NA,8636
"395","Antigua and Barbuda",1995,"Masculino","55 à 74 anos",0,3021,0,NA,8636
"396","Antigua and Barbuda",1995,"Masculino","75 anos ou mais",0,944,0,NA,8636
"397","Antigua and Barbuda",1998,"Feminino","15 à 24 anos",0,6529,0,NA,10078
"398","Antigua and Barbuda",1998,"Feminino","25 à 34 anos",0,8332,0,NA,10078
"399","Antigua and Barbuda",1998,"Feminino","35 à 54 anos",0,9615,0,NA,10078
"400","Antigua and Barbuda",1998,"Feminino","5 à 14 anos",0,8183,0,NA,10078
"401","Antigua and Barbuda",1998,"Feminino","55 à 74 anos",0,3921,0,NA,10078
"402","Antigua and Barbuda",1998,"Feminino","75 anos ou mais",0,1476,0,NA,10078
"403","Antigua and Barbuda",1998,"Masculino","15 à 24 anos",0,5916,0,NA,10078
"404","Antigua and Barbuda",1998,"Masculino","25 à 34 anos",0,7294,0,NA,10078
"405","Antigua and Barbuda",1998,"Masculino","35 à 54 anos",0,9086,0,NA,10078
"406","Antigua and Barbuda",1998,"Masculino","5 à 14 anos",0,7706,0,NA,10078
"407","Antigua and Barbuda",1998,"Masculino","55 à 74 anos",0,3213,0,NA,10078
"408","Antigua and Barbuda",1998,"Masculino","75 anos ou mais",0,954,0,NA,10078
"409","Antigua and Barbuda",1999,"Feminino","15 à 24 anos",0,6589,0,NA,10378
"410","Antigua and Barbuda",1999,"Feminino","25 à 34 anos",0,8526,0,NA,10378
"411","Antigua and Barbuda",1999,"Feminino","35 à 54 anos",0,10311,0,NA,10378
"412","Antigua and Barbuda",1999,"Feminino","5 à 14 anos",0,8314,0,NA,10378
"413","Antigua and Barbuda",1999,"Feminino","55 à 74 anos",0,3968,0,NA,10378
"414","Antigua and Barbuda",1999,"Feminino","75 anos ou mais",0,1451,0,NA,10378
"415","Antigua and Barbuda",1999,"Masculino","15 à 24 anos",0,5845,0,NA,10378
"416","Antigua and Barbuda",1999,"Masculino","25 à 34 anos",0,7263,0,NA,10378
"417","Antigua and Barbuda",1999,"Masculino","35 à 54 anos",0,9537,0,NA,10378
"418","Antigua and Barbuda",1999,"Masculino","5 à 14 anos",0,7805,0,NA,10378
"419","Antigua and Barbuda",1999,"Masculino","55 à 74 anos",0,3276,0,NA,10378
"420","Antigua and Barbuda",1999,"Masculino","75 anos ou mais",0,947,0,NA,10378
"421","Antigua and Barbuda",2000,"Masculino","55 à 74 anos",1,3333,30,NA,11021
"422","Antigua and Barbuda",2000,"Masculino","35 à 54 anos",1,10033,9.97,NA,11021
"423","Antigua and Barbuda",2000,"Feminino","15 à 24 anos",0,6616,0,NA,11021
"424","Antigua and Barbuda",2000,"Feminino","25 à 34 anos",0,8595,0,NA,11021
"425","Antigua and Barbuda",2000,"Feminino","35 à 54 anos",0,11040,0,NA,11021
"426","Antigua and Barbuda",2000,"Feminino","5 à 14 anos",0,8439,0,NA,11021
"427","Antigua and Barbuda",2000,"Feminino","55 à 74 anos",0,3986,0,NA,11021
"428","Antigua and Barbuda",2000,"Feminino","75 anos ou mais",0,1413,0,NA,11021
"429","Antigua and Barbuda",2000,"Masculino","15 à 24 anos",0,5783,0,NA,11021
"430","Antigua and Barbuda",2000,"Masculino","25 à 34 anos",0,7177,0,NA,11021
"431","Antigua and Barbuda",2000,"Masculino","5 à 14 anos",0,7973,0,NA,11021
"432","Antigua and Barbuda",2000,"Masculino","75 anos ou mais",0,938,0,NA,11021
"433","Antigua and Barbuda",2001,"Masculino","35 à 54 anos",2,10281,19.45,NA,10468
"434","Antigua and Barbuda",2001,"Feminino","15 à 24 anos",0,6902,0,NA,10468
"435","Antigua and Barbuda",2001,"Feminino","25 à 34 anos",0,8425,0,NA,10468
"436","Antigua and Barbuda",2001,"Feminino","35 à 54 anos",0,11402,0,NA,10468
"437","Antigua and Barbuda",2001,"Feminino","5 à 14 anos",0,8428,0,NA,10468
"438","Antigua and Barbuda",2001,"Feminino","55 à 74 anos",0,4037,0,NA,10468
"439","Antigua and Barbuda",2001,"Feminino","75 anos ou mais",0,1487,0,NA,10468
"440","Antigua and Barbuda",2001,"Masculino","15 à 24 anos",0,6084,0,NA,10468
"441","Antigua and Barbuda",2001,"Masculino","25 à 34 anos",0,7071,0,NA,10468
"442","Antigua and Barbuda",2001,"Masculino","5 à 14 anos",0,7958,0,NA,10468
"443","Antigua and Barbuda",2001,"Masculino","55 à 74 anos",0,3442,0,NA,10468
"444","Antigua and Barbuda",2001,"Masculino","75 anos ou mais",0,980,0,NA,10468
"445","Antigua and Barbuda",2002,"Feminino","15 à 24 anos",0,7196,0,NA,10499
"446","Antigua and Barbuda",2002,"Feminino","25 à 34 anos",0,8155,0,NA,10499
"447","Antigua and Barbuda",2002,"Feminino","35 à 54 anos",0,11760,0,NA,10499
"448","Antigua and Barbuda",2002,"Feminino","5 à 14 anos",0,8408,0,NA,10499
"449","Antigua and Barbuda",2002,"Feminino","55 à 74 anos",0,4050,0,NA,10499
"450","Antigua and Barbuda",2002,"Feminino","75 anos ou mais",0,1547,0,NA,10499
"451","Antigua and Barbuda",2002,"Masculino","15 à 24 anos",0,6416,0,NA,10499
"452","Antigua and Barbuda",2002,"Masculino","25 à 34 anos",0,6921,0,NA,10499
"453","Antigua and Barbuda",2002,"Masculino","35 à 54 anos",0,10604,0,NA,10499
"454","Antigua and Barbuda",2002,"Masculino","5 à 14 anos",0,7980,0,NA,10499
"455","Antigua and Barbuda",2002,"Masculino","55 à 74 anos",0,3527,0,NA,10499
"456","Antigua and Barbuda",2002,"Masculino","75 anos ou mais",0,1024,0,NA,10499
"457","Antigua and Barbuda",2003,"Masculino","55 à 74 anos",1,3594,27.82,NA,10878
"458","Antigua and Barbuda",2003,"Feminino","15 à 24 anos",0,7454,0,NA,10878
"459","Antigua and Barbuda",2003,"Feminino","25 à 34 anos",0,7831,0,NA,10878
"460","Antigua and Barbuda",2003,"Feminino","35 à 54 anos",0,12129,0,NA,10878
"461","Antigua and Barbuda",2003,"Feminino","5 à 14 anos",0,8423,0,NA,10878
"462","Antigua and Barbuda",2003,"Feminino","55 à 74 anos",0,4054,0,NA,10878
"463","Antigua and Barbuda",2003,"Feminino","75 anos ou mais",0,1583,0,NA,10878
"464","Antigua and Barbuda",2003,"Masculino","15 à 24 anos",0,6730,0,NA,10878
"465","Antigua and Barbuda",2003,"Masculino","25 à 34 anos",0,6734,0,NA,10878
"466","Antigua and Barbuda",2003,"Masculino","35 à 54 anos",0,10997,0,NA,10878
"467","Antigua and Barbuda",2003,"Masculino","5 à 14 anos",0,8061,0,NA,10878
"468","Antigua and Barbuda",2003,"Masculino","75 anos ou mais",0,1068,0,NA,10878
"469","Antigua and Barbuda",2004,"Masculino","55 à 74 anos",1,3665,27.29,NA,11535
"470","Antigua and Barbuda",2004,"Masculino","35 à 54 anos",1,11406,8.77,NA,11535
"471","Antigua and Barbuda",2004,"Feminino","15 à 24 anos",0,7648,0,NA,11535
"472","Antigua and Barbuda",2004,"Feminino","25 à 34 anos",0,7531,0,NA,11535
"473","Antigua and Barbuda",2004,"Feminino","35 à 54 anos",0,12492,0,NA,11535
"474","Antigua and Barbuda",2004,"Feminino","5 à 14 anos",0,8488,0,NA,11535
"475","Antigua and Barbuda",2004,"Feminino","55 à 74 anos",0,4088,0,NA,11535
"476","Antigua and Barbuda",2004,"Feminino","75 anos ou mais",0,1590,0,NA,11535
"477","Antigua and Barbuda",2004,"Masculino","15 à 24 anos",0,6968,0,NA,11535
"478","Antigua and Barbuda",2004,"Masculino","25 à 34 anos",0,6556,0,NA,11535
"479","Antigua and Barbuda",2004,"Masculino","5 à 14 anos",0,8196,0,NA,11535
"480","Antigua and Barbuda",2004,"Masculino","75 anos ou mais",0,1094,0,NA,11535
"481","Antigua and Barbuda",2005,"Feminino","15 à 24 anos",0,7780,0,NA,12649
"482","Antigua and Barbuda",2005,"Feminino","25 à 34 anos",0,7327,0,NA,12649
"483","Antigua and Barbuda",2005,"Feminino","35 à 54 anos",0,12835,0,NA,12649
"484","Antigua and Barbuda",2005,"Feminino","5 à 14 anos",0,8584,0,NA,12649
"485","Antigua and Barbuda",2005,"Feminino","55 à 74 anos",0,4157,0,NA,12649
"486","Antigua and Barbuda",2005,"Feminino","75 anos ou mais",0,1575,0,NA,12649
"487","Antigua and Barbuda",2005,"Masculino","15 à 24 anos",0,7113,0,NA,12649
"488","Antigua and Barbuda",2005,"Masculino","25 à 34 anos",0,6444,0,NA,12649
"489","Antigua and Barbuda",2005,"Masculino","35 à 54 anos",0,11778,0,NA,12649
"490","Antigua and Barbuda",2005,"Masculino","5 à 14 anos",0,8358,0,NA,12649
"491","Antigua and Barbuda",2005,"Masculino","55 à 74 anos",0,3748,0,NA,12649
"492","Antigua and Barbuda",2005,"Masculino","75 anos ou mais",0,1110,0,NA,12649
"493","Antigua and Barbuda",2006,"Feminino","15 à 24 anos",0,7902,0,NA,14114
"494","Antigua and Barbuda",2006,"Feminino","25 à 34 anos",0,7098,0,NA,14114
"495","Antigua and Barbuda",2006,"Feminino","35 à 54 anos",0,13374,0,NA,14114
"496","Antigua and Barbuda",2006,"Feminino","5 à 14 anos",0,8571,0,NA,14114
"497","Antigua and Barbuda",2006,"Feminino","55 à 74 anos",0,4256,0,NA,14114
"498","Antigua and Barbuda",2006,"Feminino","75 anos ou mais",0,1573,0,NA,14114
"499","Antigua and Barbuda",2006,"Masculino","15 à 24 anos",0,7239,0,NA,14114
"500","Antigua and Barbuda",2006,"Masculino","25 à 34 anos",0,6319,0,NA,14114
"501","Antigua and Barbuda",2006,"Masculino","35 à 54 anos",0,12202,0,NA,14114
"502","Antigua and Barbuda",2006,"Masculino","5 à 14 anos",0,8485,0,NA,14114
"503","Antigua and Barbuda",2006,"Masculino","55 à 74 anos",0,3847,0,NA,14114
"504","Antigua and Barbuda",2006,"Masculino","75 anos ou mais",0,1107,0,NA,14114
"505","Antigua and Barbuda",2007,"Masculino","35 à 54 anos",1,12530,7.98,NA,15775
"506","Antigua and Barbuda",2007,"Feminino","15 à 24 anos",0,8013,0,NA,15775
"507","Antigua and Barbuda",2007,"Feminino","25 à 34 anos",0,6962,0,NA,15775
"508","Antigua and Barbuda",2007,"Feminino","35 à 54 anos",0,13860,0,NA,15775
"509","Antigua and Barbuda",2007,"Feminino","5 à 14 anos",0,8555,0,NA,15775
"510","Antigua and Barbuda",2007,"Feminino","55 à 74 anos",0,4400,0,NA,15775
"511","Antigua and Barbuda",2007,"Feminino","75 anos ou mais",0,1568,0,NA,15775
"512","Antigua and Barbuda",2007,"Masculino","15 à 24 anos",0,7330,0,NA,15775
"513","Antigua and Barbuda",2007,"Masculino","25 à 34 anos",0,6267,0,NA,15775
"514","Antigua and Barbuda",2007,"Masculino","5 à 14 anos",0,8564,0,NA,15775
"515","Antigua and Barbuda",2007,"Masculino","55 à 74 anos",0,3988,0,NA,15775
"516","Antigua and Barbuda",2007,"Masculino","75 anos ou mais",0,1094,0,NA,15775
"517","Antigua and Barbuda",2008,"Feminino","15 à 24 anos",0,8108,0,NA,16238
"518","Antigua and Barbuda",2008,"Feminino","25 à 34 anos",0,6910,0,NA,16238
"519","Antigua and Barbuda",2008,"Feminino","35 à 54 anos",0,14278,0,NA,16238
"520","Antigua and Barbuda",2008,"Feminino","5 à 14 anos",0,8537,0,NA,16238
"521","Antigua and Barbuda",2008,"Feminino","55 à 74 anos",0,4587,0,NA,16238
"522","Antigua and Barbuda",2008,"Feminino","75 anos ou mais",0,1567,0,NA,16238
"523","Antigua and Barbuda",2008,"Masculino","15 à 24 anos",0,7404,0,NA,16238
"524","Antigua and Barbuda",2008,"Masculino","25 à 34 anos",0,6274,0,NA,16238
"525","Antigua and Barbuda",2008,"Masculino","35 à 54 anos",0,12782,0,NA,16238
"526","Antigua and Barbuda",2008,"Masculino","5 à 14 anos",0,8599,0,NA,16238
"527","Antigua and Barbuda",2008,"Masculino","55 à 74 anos",0,4158,0,NA,16238
"528","Antigua and Barbuda",2008,"Masculino","75 anos ou mais",0,1069,0,NA,16238
"529","Antigua and Barbuda",2009,"Feminino","15 à 24 anos",0,8199,0,NA,14335
"530","Antigua and Barbuda",2009,"Feminino","25 à 34 anos",0,6917,0,NA,14335
"531","Antigua and Barbuda",2009,"Feminino","35 à 54 anos",0,14629,0,NA,14335
"532","Antigua and Barbuda",2009,"Feminino","5 à 14 anos",0,8514,0,NA,14335
"533","Antigua and Barbuda",2009,"Feminino","55 à 74 anos",0,4793,0,NA,14335
"534","Antigua and Barbuda",2009,"Feminino","75 anos ou mais",0,1571,0,NA,14335
"535","Antigua and Barbuda",2009,"Masculino","15 à 24 anos",0,7489,0,NA,14335
"536","Antigua and Barbuda",2009,"Masculino","25 à 34 anos",0,6325,0,NA,14335
"537","Antigua and Barbuda",2009,"Masculino","35 à 54 anos",0,12978,0,NA,14335
"538","Antigua and Barbuda",2009,"Masculino","5 à 14 anos",0,8599,0,NA,14335
"539","Antigua and Barbuda",2009,"Masculino","55 à 74 anos",0,4349,0,NA,14335
"540","Antigua and Barbuda",2009,"Masculino","75 anos ou mais",0,1042,0,NA,14335
"541","Antigua and Barbuda",2012,"Feminino","15 à 24 anos",0,8435,0,0.781,13657
"542","Antigua and Barbuda",2012,"Feminino","25 à 34 anos",0,7215,0,0.781,13657
"543","Antigua and Barbuda",2012,"Feminino","35 à 54 anos",0,15193,0,0.781,13657
"544","Antigua and Barbuda",2012,"Feminino","5 à 14 anos",0,8401,0,0.781,13657
"545","Antigua and Barbuda",2012,"Feminino","55 à 74 anos",0,5512,0,0.781,13657
"546","Antigua and Barbuda",2012,"Feminino","75 anos ou mais",0,1625,0,0.781,13657
"547","Antigua and Barbuda",2012,"Masculino","15 à 24 anos",0,7893,0,0.781,13657
"548","Antigua and Barbuda",2012,"Masculino","25 à 34 anos",0,6629,0,0.781,13657
"549","Antigua and Barbuda",2012,"Masculino","35 à 54 anos",0,13280,0,0.781,13657
"550","Antigua and Barbuda",2012,"Masculino","5 à 14 anos",0,8475,0,0.781,13657
"551","Antigua and Barbuda",2012,"Masculino","55 à 74 anos",0,4994,0,0.781,13657
"552","Antigua and Barbuda",2012,"Masculino","75 anos ou mais",0,1051,0,0.781,13657
"553","Antigua and Barbuda",2013,"Feminino","15 à 24 anos",0,8494,0,0.781,13287
"554","Antigua and Barbuda",2013,"Feminino","25 à 34 anos",0,7397,0,0.781,13287
"555","Antigua and Barbuda",2013,"Feminino","35 à 54 anos",0,15236,0,0.781,13287
"556","Antigua and Barbuda",2013,"Feminino","5 à 14 anos",0,8353,0,0.781,13287
"557","Antigua and Barbuda",2013,"Feminino","55 à 74 anos",0,5787,0,0.781,13287
"558","Antigua and Barbuda",2013,"Feminino","75 anos ou mais",0,1652,0,0.781,13287
"559","Antigua and Barbuda",2013,"Masculino","15 à 24 anos",0,8061,0,0.781,13287
"560","Antigua and Barbuda",2013,"Masculino","25 à 34 anos",0,6782,0,0.781,13287
"561","Antigua and Barbuda",2013,"Masculino","35 à 54 anos",0,13302,0,0.781,13287
"562","Antigua and Barbuda",2013,"Masculino","5 à 14 anos",0,8405,0,0.781,13287
"563","Antigua and Barbuda",2013,"Masculino","55 à 74 anos",0,5238,0,0.781,13287
"564","Antigua and Barbuda",2013,"Masculino","75 anos ou mais",0,1072,0,0.781,13287
"565","Antigua and Barbuda",2014,"Feminino","15 à 24 anos",0,8537,0,0.783,14093
"566","Antigua and Barbuda",2014,"Feminino","25 à 34 anos",0,7578,0,0.783,14093
"567","Antigua and Barbuda",2014,"Feminino","35 à 54 anos",0,15273,0,0.783,14093
"568","Antigua and Barbuda",2014,"Feminino","5 à 14 anos",0,8296,0,0.783,14093
"569","Antigua and Barbuda",2014,"Feminino","55 à 74 anos",0,6085,0,0.783,14093
"570","Antigua and Barbuda",2014,"Feminino","75 anos ou mais",0,1686,0,0.783,14093
"571","Antigua and Barbuda",2014,"Masculino","15 à 24 anos",0,8208,0,0.783,14093
"572","Antigua and Barbuda",2014,"Masculino","25 à 34 anos",0,6928,0,0.783,14093
"573","Antigua and Barbuda",2014,"Masculino","35 à 54 anos",0,13325,0,0.783,14093
"574","Antigua and Barbuda",2014,"Masculino","5 à 14 anos",0,8335,0,0.783,14093
"575","Antigua and Barbuda",2014,"Masculino","55 à 74 anos",0,5503,0,0.783,14093
"576","Antigua and Barbuda",2014,"Masculino","75 anos ou mais",0,1083,0,0.783,14093
"577","Antigua and Barbuda",2015,"Feminino","55 à 74 anos",1,6403,15.62,NA,14853
"578","Antigua and Barbuda",2015,"Feminino","15 à 24 anos",0,8561,0,NA,14853
"579","Antigua and Barbuda",2015,"Feminino","25 à 34 anos",0,7740,0,NA,14853
"580","Antigua and Barbuda",2015,"Feminino","35 à 54 anos",0,15323,0,NA,14853
"581","Antigua and Barbuda",2015,"Feminino","5 à 14 anos",0,8239,0,NA,14853
"582","Antigua and Barbuda",2015,"Feminino","75 anos ou mais",0,1724,0,NA,14853
"583","Antigua and Barbuda",2015,"Masculino","15 à 24 anos",0,8331,0,NA,14853
"584","Antigua and Barbuda",2015,"Masculino","25 à 34 anos",0,7059,0,NA,14853
"585","Antigua and Barbuda",2015,"Masculino","35 à 54 anos",0,13370,0,NA,14853
"586","Antigua and Barbuda",2015,"Masculino","5 à 14 anos",0,8268,0,NA,14853
"587","Antigua and Barbuda",2015,"Masculino","55 à 74 anos",0,5784,0,NA,14853
"588","Antigua and Barbuda",2015,"Masculino","75 anos ou mais",0,1087,0,NA,14853
"589","Argentina",1985,"Masculino","75 anos ou mais",202,363000,55.65,0.694,3264
"590","Argentina",1985,"Masculino","55 à 74 anos",485,1997000,24.29,0.694,3264
"591","Argentina",1985,"Masculino","35 à 54 anos",414,3346300,12.37,0.694,3264
"592","Argentina",1985,"Feminino","55 à 74 anos",210,2304000,9.11,0.694,3264
"593","Argentina",1985,"Masculino","25 à 34 anos",177,2234200,7.92,0.694,3264
"594","Argentina",1985,"Feminino","75 anos ou mais",41,537000,7.64,0.694,3264
"595","Argentina",1985,"Masculino","15 à 24 anos",156,2415200,6.46,0.694,3264
"596","Argentina",1985,"Feminino","35 à 54 anos",142,3355300,4.23,0.694,3264
"597","Argentina",1985,"Feminino","25 à 34 anos",65,2185200,2.97,0.694,3264
"598","Argentina",1985,"Feminino","15 à 24 anos",69,2354200,2.93,0.694,3264
"599","Argentina",1985,"Masculino","5 à 14 anos",16,3044200,0.53,0.694,3264
"600","Argentina",1985,"Feminino","5 à 14 anos",11,2955200,0.37,0.694,3264
